time,cpu
2017-01-01 00:00:00,0.1141656
2017-01-01 01:00:00,0.10865069999999999
2017-01-01 02:00:00,0.10954269999999999
2017-01-01 03:00:00,0.1077078
2017-01-01 04:00:00,0.11069369999999999
2017-01-01 05:00:00,0.1088438
2017-01-01 06:00:00,0.1105989
2017-01-01 07:00:00,0.1078364
2017-01-01 08:00:00,0.11242179999999999
2017-01-01 09:00:00,0.1081666
2017-01-01 10:00:00,0.11627000000000001
2017-01-01 11:00:00,0.1084202
2017-01-01 12:00:00,0.10988519999999999
2017-01-01 13:00:00,0.11329420000000001
2017-01-01 14:00:00,0.11113440000000001
2017-01-01 15:00:00,0.10973890000000001
2017-01-01 16:00:00,0.1158152
2017-01-01 17:00:00,0.11277
2017-01-01 18:00:00,0.1103355
2017-01-01 19:00:00,0.1084618
2017-01-01 20:00:00,0.1096569
2017-01-01 21:00:00,0.1072334
2017-01-01 22:00:00,0.1110078
2017-01-01 23:00:00,0.10778510000000001
2017-01-02 00:00:00,0.1133588
2017-01-02 01:00:00,0.10780849999999999
2017-01-02 02:00:00,0.1092865
2017-01-02 03:00:00,0.1094445
2017-01-02 04:00:00,0.10834329999999999
2017-01-02 05:00:00,0.1062588
2017-01-02 06:00:00,0.105862
2017-01-02 07:00:00,0.10743449999999999
2017-01-02 08:00:00,0.11597020000000001
2017-01-02 09:00:00,0.11216989999999999
2017-01-02 10:00:00,0.1151189
2017-01-02 11:00:00,0.118964
2017-01-02 12:00:00,0.1225118
2017-01-02 13:00:00,0.1252569
2017-01-02 14:00:00,0.1254042
2017-01-02 15:00:00,0.1238759
2017-01-02 16:00:00,0.1178375
2017-01-02 17:00:00,0.11020849999999999
2017-01-02 18:00:00,0.10791880000000001
2017-01-02 19:00:00,0.1084407
2017-01-02 20:00:00,0.11124459999999999
2017-01-02 21:00:00,0.1143837
2017-01-02 22:00:00,0.112302
2017-01-02 23:00:00,0.109351
2017-01-03 00:00:00,0.11133470000000001
2017-01-03 01:00:00,0.10969709999999999
2017-01-03 02:00:00,0.11089600000000001
2017-01-03 03:00:00,0.11111689999999999
2017-01-03 04:00:00,0.10756270000000001
2017-01-03 05:00:00,0.1102233
2017-01-03 06:00:00,0.11054220000000001
2017-01-03 07:00:00,0.1108382
2017-01-03 08:00:00,0.1125099
2017-01-03 09:00:00,0.1102923
2017-01-03 10:00:00,0.1143865
2017-01-03 11:00:00,0.115417
2017-01-03 12:00:00,0.1119069
2017-01-03 13:00:00,0.11489010000000001
2017-01-03 14:00:00,0.1134364
2017-01-03 15:00:00,0.1177242
2017-01-03 16:00:00,0.1196187
2017-01-03 17:00:00,0.1084376
2017-01-03 18:00:00,0.11080590000000001
2017-01-03 19:00:00,0.11028299999999999
2017-01-03 20:00:00,0.1073537
2017-01-03 21:00:00,0.1097932
2017-01-03 22:00:00,0.11382189999999999
2017-01-03 23:00:00,0.112745
2017-01-04 00:00:00,0.1198935
2017-01-04 01:00:00,0.114034
2017-01-04 02:00:00,0.11486750000000001
2017-01-04 03:00:00,0.11345000000000001
2017-01-04 04:00:00,0.1242237
2017-01-04 05:00:00,0.12478070000000001
2017-01-04 06:00:00,0.12972329999999999
2017-01-04 07:00:00,0.1165721
2017-01-04 08:00:00,0.1154217
2017-01-04 09:00:00,0.11092510000000001
2017-01-04 10:00:00,0.11502430000000001
2017-01-04 11:00:00,0.1088402
2017-01-04 12:00:00,0.1121064
2017-01-04 13:00:00,0.1106171
2017-01-04 14:00:00,0.118993
2017-01-04 15:00:00,0.11659470000000001
2017-01-04 16:00:00,0.1162186
2017-01-04 17:00:00,0.1135052
2017-01-04 18:00:00,0.11281290000000001
2017-01-04 19:00:00,0.1117582
2017-01-04 20:00:00,0.11135400000000001
2017-01-04 21:00:00,0.21946919999999998
2017-01-04 22:00:00,0.0924703
2017-01-04 23:00:00,0.12580550000000001
2017-01-05 00:00:00,0.1207146
2017-01-05 01:00:00,0.1056269
2017-01-05 02:00:00,0.10434519999999999
2017-01-05 03:00:00,0.1118735
2017-01-05 04:00:00,0.1092187
2017-01-05 05:00:00,0.10798529999999999
