time,cpu
2017-01-01 00:00:00,0.1400254
2017-01-01 01:00:00,0.13971450000000002
2017-01-01 02:00:00,0.140865
2017-01-01 03:00:00,0.1389185
2017-01-01 04:00:00,0.1413771
2017-01-01 05:00:00,0.1401609
2017-01-01 06:00:00,0.1401013
2017-01-01 07:00:00,0.1405738
2017-01-01 08:00:00,0.1410613
2017-01-01 09:00:00,0.1411275
2017-01-01 10:00:00,0.14060129999999998
2017-01-01 11:00:00,0.1414335
2017-01-01 12:00:00,0.1412106
2017-01-01 13:00:00,0.1402449
2017-01-01 14:00:00,0.1401802
2017-01-01 15:00:00,0.14
2017-01-01 16:00:00,0.1397408
2017-01-01 17:00:00,0.1391976
2017-01-01 18:00:00,0.1399869
2017-01-01 19:00:00,0.1398415
2017-01-01 20:00:00,0.1398083
2017-01-01 21:00:00,0.13986679999999999
2017-01-01 22:00:00,0.1408309
2017-01-01 23:00:00,0.1420289
2017-01-02 00:00:00,0.1408968
2017-01-02 01:00:00,0.1414872
2017-01-02 02:00:00,0.1414354
2017-01-02 03:00:00,0.1405639
2017-01-02 04:00:00,0.1408794
2017-01-02 05:00:00,0.1412461
2017-01-02 06:00:00,0.1407731
2017-01-02 07:00:00,0.14020200000000002
2017-01-02 08:00:00,0.140464
2017-01-02 09:00:00,0.1404187
2017-01-02 10:00:00,0.1402664
2017-01-02 11:00:00,0.1404185
2017-01-02 12:00:00,0.1400356
2017-01-02 13:00:00,0.1390275
2017-01-02 14:00:00,0.1399162
2017-01-02 15:00:00,0.1401827
2017-01-02 16:00:00,0.1401085
2017-01-02 17:00:00,0.1400139
2017-01-02 18:00:00,0.1396934
2017-01-02 19:00:00,0.1401169
2017-01-02 20:00:00,0.1392002
2017-01-02 21:00:00,0.14094900000000002
2017-01-02 22:00:00,0.1416586
2017-01-02 23:00:00,0.1409784
2017-01-03 00:00:00,0.1426535
2017-01-03 01:00:00,0.1412801
2017-01-03 02:00:00,0.1403168
2017-01-03 03:00:00,0.13951449999999999
2017-01-03 04:00:00,0.1401255
2017-01-03 05:00:00,0.14021129999999998
2017-01-03 06:00:00,0.1408509
2017-01-03 07:00:00,0.14052720000000002
2017-01-03 08:00:00,0.1405773
2017-01-03 09:00:00,0.14036289999999998
2017-01-03 10:00:00,0.1396203
2017-01-03 11:00:00,0.1403458
2017-01-03 12:00:00,0.1403076
2017-01-03 13:00:00,0.1402589
2017-01-03 14:00:00,0.1400517
2017-01-03 15:00:00,0.14007250000000002
2017-01-03 16:00:00,0.140686
2017-01-03 17:00:00,0.1407643
2017-01-03 18:00:00,0.1414996
2017-01-03 19:00:00,0.1414535
2017-01-03 20:00:00,0.1406894
2017-01-03 21:00:00,0.13995749999999998
2017-01-03 22:00:00,0.1399602
2017-01-03 23:00:00,0.1400537
2017-01-04 00:00:00,0.1386003
2017-01-04 01:00:00,0.1395897
2017-01-04 02:00:00,0.1407726
2017-01-04 03:00:00,0.1394306
2017-01-04 04:00:00,0.13995570000000002
2017-01-04 05:00:00,0.1407716
2017-01-04 06:00:00,0.1395942
2017-01-04 07:00:00,0.1401023
2017-01-04 08:00:00,0.141595
2017-01-04 09:00:00,0.1401708
2017-01-04 10:00:00,0.140714
2017-01-04 11:00:00,0.14073560000000002
2017-01-04 12:00:00,0.14140560000000002
2017-01-04 13:00:00,0.14142860000000002
2017-01-04 14:00:00,0.1409648
2017-01-04 15:00:00,0.1407901
2017-01-04 16:00:00,0.1403051
2017-01-04 17:00:00,0.1401395
2017-01-04 18:00:00,0.139914
2017-01-04 19:00:00,0.1399578
2017-01-04 20:00:00,0.1389705
2017-01-04 21:00:00,0.139455
2017-01-04 22:00:00,0.13928649999999998
2017-01-04 23:00:00,0.13964410000000002
2017-01-05 00:00:00,0.1392253
2017-01-05 01:00:00,0.1394998
2017-01-05 02:00:00,0.1397915
2017-01-05 03:00:00,0.1414931
2017-01-05 04:00:00,0.1425141
2017-01-05 05:00:00,0.1402409
2017-01-05 06:00:00,0.1396495
2017-01-05 07:00:00,0.1398811
2017-01-05 08:00:00,0.14055669999999998
2017-01-05 09:00:00,0.1425574
2017-01-05 10:00:00,0.1409484
2017-01-05 11:00:00,0.1413207
2017-01-05 12:00:00,0.1428066
2017-01-05 13:00:00,0.143646
2017-01-05 14:00:00,0.1417399
2017-01-05 15:00:00,0.1418862
2017-01-05 16:00:00,0.14054149999999999
2017-01-05 17:00:00,0.138873
2017-01-05 18:00:00,0.1397408
2017-01-05 19:00:00,0.1395514
2017-01-05 20:00:00,0.139809
2017-01-05 21:00:00,0.1407362
2017-01-05 22:00:00,0.140528
2017-01-05 23:00:00,0.1417564
2017-01-06 00:00:00,0.1403034
2017-01-06 01:00:00,0.1401791
2017-01-06 02:00:00,0.1408821
2017-01-06 03:00:00,0.139581
2017-01-06 04:00:00,0.1414216
2017-01-06 05:00:00,0.1418145
2017-01-06 06:00:00,0.1447081
2017-01-06 07:00:00,0.1417393
2017-01-06 08:00:00,0.1433054
2017-01-06 09:00:00,0.1418644
2017-01-06 10:00:00,0.1410626
2017-01-06 11:00:00,0.1434916
2017-01-06 12:00:00,0.14141019999999999
2017-01-06 13:00:00,0.140789
2017-01-06 14:00:00,0.142284
2017-01-06 15:00:00,0.1411832
2017-01-06 16:00:00,0.1413423
2017-01-06 17:00:00,0.1421375
2017-01-06 18:00:00,0.1409897
2017-01-06 19:00:00,0.1399925
2017-01-06 20:00:00,0.1396833
2017-01-06 21:00:00,0.1400929
2017-01-06 22:00:00,0.1400068
2017-01-06 23:00:00,0.1399408
2017-01-07 00:00:00,0.1402877
2017-01-07 01:00:00,0.14173460000000002
2017-01-07 02:00:00,0.1412563
2017-01-07 03:00:00,0.1407397
2017-01-07 04:00:00,0.14151170000000002
2017-01-07 05:00:00,0.1432714
2017-01-07 06:00:00,0.1414303
2017-01-07 07:00:00,0.1411338
2017-01-07 08:00:00,0.1418951
2017-01-07 09:00:00,0.1411204
2017-01-07 10:00:00,0.1405611
2017-01-07 11:00:00,0.1420739
2017-01-07 12:00:00,0.1425522
2017-01-07 13:00:00,0.1406799
2017-01-07 14:00:00,0.1422103
2017-01-07 15:00:00,0.14138030000000001
2017-01-07 16:00:00,0.1412265
2017-01-07 17:00:00,0.1402998
2017-01-07 18:00:00,0.1413861
2017-01-07 19:00:00,0.1408432
2017-01-07 20:00:00,0.1414527
2017-01-07 21:00:00,0.1415741
2017-01-07 22:00:00,0.1415668
2017-01-07 23:00:00,0.1416526
2017-01-08 00:00:00,0.1395379
2017-01-08 01:00:00,0.1398173
2017-01-08 02:00:00,0.1399026
2017-01-08 03:00:00,0.1400903
2017-01-08 04:00:00,0.1397566
2017-01-08 05:00:00,0.14026550000000002
2017-01-08 06:00:00,0.1393796
2017-01-08 07:00:00,0.1397776
2017-01-08 08:00:00,0.140078
2017-01-08 09:00:00,0.1399666
2017-01-08 10:00:00,0.1408363
2017-01-08 11:00:00,0.13983109999999999
2017-01-08 12:00:00,0.1398829
2017-01-08 13:00:00,0.1403094
2017-01-08 14:00:00,0.1402835
2017-01-08 15:00:00,0.1399499
2017-01-08 16:00:00,0.1408628
2017-01-08 17:00:00,0.1411468
2017-01-08 18:00:00,0.1411457
2017-01-08 19:00:00,0.14284929999999998
2017-01-08 20:00:00,0.1408366
2017-01-08 21:00:00,0.1406076
2017-01-08 22:00:00,0.1401887
2017-01-08 23:00:00,0.14019299999999998
2017-01-09 00:00:00,0.1402618
2017-01-09 01:00:00,0.13979540000000001
2017-01-09 02:00:00,0.1401108
2017-01-09 03:00:00,0.1397299
2017-01-09 04:00:00,0.1405523
2017-01-09 05:00:00,0.1405256
2017-01-09 06:00:00,0.1405509
2017-01-09 07:00:00,0.1400458
2017-01-09 08:00:00,0.14013609999999999
2017-01-09 09:00:00,0.1399896
2017-01-09 10:00:00,0.1391664
2017-01-09 11:00:00,0.1401515
2017-01-09 12:00:00,0.13997579999999998
2017-01-09 13:00:00,0.14071619999999999
2017-01-09 14:00:00,0.1413155
2017-01-09 15:00:00,0.14167659999999999
2017-01-09 16:00:00,0.140475
2017-01-09 17:00:00,0.1389874
2017-01-09 18:00:00,0.1403235
2017-01-09 19:00:00,0.1399213
2017-01-09 20:00:00,0.1408838
2017-01-09 21:00:00,0.14008110000000001
2017-01-09 22:00:00,0.1402428
2017-01-09 23:00:00,0.1403349
2017-01-10 00:00:00,0.1398748
2017-01-10 01:00:00,0.1403372
2017-01-10 02:00:00,0.1403642
2017-01-10 03:00:00,0.1405654
2017-01-10 04:00:00,0.1400115
2017-01-10 05:00:00,0.1402782
2017-01-10 06:00:00,0.14034649999999999
2017-01-10 07:00:00,0.1403711
2017-01-10 08:00:00,0.14050269999999998
2017-01-10 09:00:00,0.14039020000000002
2017-01-10 10:00:00,0.13999
2017-01-10 11:00:00,0.14096209999999998
2017-01-10 12:00:00,0.1413626
2017-01-10 13:00:00,0.140852
2017-01-10 14:00:00,0.1411944
2017-01-10 15:00:00,0.1423311
2017-01-10 16:00:00,0.1404786
2017-01-10 17:00:00,0.1402763
2017-01-10 18:00:00,0.1398165
2017-01-10 19:00:00,0.14027240000000002
2017-01-10 20:00:00,0.1394823
2017-01-10 21:00:00,0.1409506
2017-01-10 22:00:00,0.1410913
2017-01-10 23:00:00,0.1403225
2017-01-11 00:00:00,0.14030789999999999
2017-01-11 01:00:00,0.1400688
2017-01-11 02:00:00,0.139671
2017-01-11 03:00:00,0.1394094
2017-01-11 04:00:00,0.1396432
2017-01-11 05:00:00,0.1396505
2017-01-11 06:00:00,0.1398695
2017-01-11 07:00:00,0.140672
2017-01-11 08:00:00,0.1406966
2017-01-11 09:00:00,0.1411376
2017-01-11 10:00:00,0.13995950000000001
2017-01-11 11:00:00,0.1395974
2017-01-11 12:00:00,0.1396246
2017-01-11 13:00:00,0.1395166
2017-01-11 14:00:00,0.1393408
2017-01-11 15:00:00,0.1393626
2017-01-11 16:00:00,0.13953469999999998
2017-01-11 17:00:00,0.1390021
2017-01-11 18:00:00,0.1410022
2017-01-11 19:00:00,0.1395871
2017-01-11 20:00:00,0.1394865
2017-01-11 21:00:00,0.1395799
2017-01-11 22:00:00,0.13975970000000001
2017-01-11 23:00:00,0.1396355
2017-01-12 00:00:00,0.14020390000000002
2017-01-12 01:00:00,0.139692
2017-01-12 02:00:00,0.1398095
2017-01-12 03:00:00,0.1409779
2017-01-12 04:00:00,0.1407695
2017-01-12 05:00:00,0.1409922
2017-01-12 06:00:00,0.1403458
2017-01-12 07:00:00,0.1405871
2017-01-12 08:00:00,0.1402815
2017-01-12 09:00:00,0.1396916
2017-01-12 10:00:00,0.1398365
2017-01-12 11:00:00,0.1400306
2017-01-12 12:00:00,0.14033810000000002
2017-01-12 13:00:00,0.13936389999999999
2017-01-12 14:00:00,0.1388486
2017-01-12 15:00:00,0.1395423
2017-01-12 16:00:00,0.1391349
2017-01-12 17:00:00,0.138868
2017-01-12 18:00:00,0.1389207
2017-01-12 19:00:00,0.13976639999999999
2017-01-12 20:00:00,0.13988899999999999
2017-01-12 21:00:00,0.14101470000000002
2017-01-12 22:00:00,0.1410331
2017-01-12 23:00:00,0.1407418
2017-01-13 00:00:00,0.13965149999999998
2017-01-13 01:00:00,0.13914400000000002
2017-01-13 02:00:00,0.13995
2017-01-13 03:00:00,0.1380505
2017-01-13 04:00:00,0.1391553
2017-01-13 05:00:00,0.13963789999999998
2017-01-13 06:00:00,0.1411701
2017-01-13 07:00:00,0.1403167
2017-01-13 08:00:00,0.13909090000000002
2017-01-13 09:00:00,0.13920349999999998
