time,cpu
2017-01-01 00:00:00,0.08536250000000001
2017-01-01 01:00:00,0.0888546
2017-01-01 02:00:00,0.0891241
2017-01-01 03:00:00,0.09445529999999999
2017-01-01 04:00:00,0.1022815
2017-01-01 05:00:00,0.10249140000000001
2017-01-01 06:00:00,0.107879
2017-01-01 07:00:00,0.11067579999999999
2017-01-01 08:00:00,0.1130504
2017-01-01 09:00:00,0.1130218
2017-01-01 10:00:00,0.11416019999999999
2017-01-01 11:00:00,0.1129926
2017-01-01 12:00:00,0.1175099
2017-01-01 13:00:00,0.11732820000000001
2017-01-01 14:00:00,0.1090155
2017-01-01 15:00:00,0.1030299
2017-01-01 16:00:00,0.0982218
2017-01-01 17:00:00,0.0917749
2017-01-01 18:00:00,0.0901266
2017-01-01 19:00:00,0.09254799999999999
2017-01-01 20:00:00,0.0961143
2017-01-01 21:00:00,0.0966334
2017-01-01 22:00:00,0.1005917
2017-01-01 23:00:00,0.1080922
2017-01-02 00:00:00,0.1136731
2017-01-02 01:00:00,0.12135270000000001
2017-01-02 02:00:00,0.1247678
2017-01-02 03:00:00,0.13159
2017-01-02 04:00:00,0.13244999999999998
2017-01-02 05:00:00,0.1302363
2017-01-02 06:00:00,0.1372062
2017-01-02 07:00:00,0.1394806
2017-01-02 08:00:00,0.1398874
2017-01-02 09:00:00,0.1403363
2017-01-02 10:00:00,0.1287696
2017-01-02 11:00:00,0.1213593
2017-01-02 12:00:00,0.12139699999999999
2017-01-02 13:00:00,0.11222910000000001
2017-01-02 14:00:00,0.1068634
2017-01-02 15:00:00,0.11350669999999999
2017-01-02 16:00:00,0.1320517
2017-01-02 17:00:00,0.1347016
2017-01-02 18:00:00,0.12538169999999998
2017-01-02 19:00:00,0.10980309999999999
2017-01-02 20:00:00,0.1244712
2017-01-02 21:00:00,0.1404729
2017-01-02 22:00:00,0.1539043
2017-01-02 23:00:00,0.1666264
2017-01-03 00:00:00,0.16402450000000002
2017-01-03 01:00:00,0.15862220000000002
2017-01-03 02:00:00,0.1636381
2017-01-03 03:00:00,0.1686446
2017-01-03 04:00:00,0.169763
2017-01-03 05:00:00,0.1693354
2017-01-03 06:00:00,0.17487100000000003
2017-01-03 07:00:00,0.174839
2017-01-03 08:00:00,0.1689799
2017-01-03 09:00:00,0.165047
2017-01-03 10:00:00,0.15656330000000002
2017-01-03 11:00:00,0.1458736
2017-01-03 12:00:00,0.1522731
2017-01-03 13:00:00,0.1329091
2017-01-03 14:00:00,0.11425990000000001
2017-01-03 15:00:00,0.1195419
2017-01-03 16:00:00,0.1350252
2017-01-03 17:00:00,0.1389797
2017-01-03 18:00:00,0.1670272
2017-01-03 19:00:00,0.1895692
2017-01-03 20:00:00,0.2203093
2017-01-03 21:00:00,0.2510836
2017-01-03 22:00:00,0.24455919999999998
2017-01-03 23:00:00,0.1519577
2017-01-04 00:00:00,0.1431289
2017-01-04 01:00:00,0.1428613
2017-01-04 02:00:00,0.1466106
2017-01-04 03:00:00,0.1563948
2017-01-04 04:00:00,0.16925249999999997
2017-01-04 05:00:00,0.1604008
2017-01-04 06:00:00,0.16598970000000002
2017-01-04 07:00:00,0.1658784
2017-01-04 08:00:00,0.1612875
2017-01-04 09:00:00,0.1587637
2017-01-04 10:00:00,0.12026189999999999
2017-01-04 11:00:00,0.0836145
2017-01-04 12:00:00,0.052694
2017-01-04 13:00:00,0.0443663
2017-01-04 14:00:00,0.038056
2017-01-04 15:00:00,0.043271699999999996
2017-01-04 16:00:00,0.0565472
2017-01-04 17:00:00,0.0629559
2017-01-04 18:00:00,0.051338600000000005
2017-01-04 19:00:00,0.037888700000000004
2017-01-04 20:00:00,0.0476123
2017-01-04 21:00:00,0.0577653
2017-01-04 22:00:00,0.0465743
2017-01-04 23:00:00,0.061719600000000006
2017-01-05 00:00:00,0.0205949
2017-01-05 01:00:00,0.0195042
2017-01-05 02:00:00,0.026840899999999997
2017-01-05 03:00:00,0.09280390000000001
2017-01-05 04:00:00,0.0750825
2017-01-05 05:00:00,0.0782239
2017-01-05 06:00:00,0.1183651
2017-01-05 07:00:00,0.1360622
2017-01-05 08:00:00,0.1271743
2017-01-05 09:00:00,0.0910769
2017-01-05 10:00:00,0.0534218
2017-01-05 11:00:00,0.0388857
2017-01-05 12:00:00,0.034059900000000004
2017-01-05 13:00:00,0.0284185
2017-01-05 14:00:00,0.0264642
2017-01-05 15:00:00,0.031106699999999998
2017-01-05 16:00:00,0.0338192
2017-01-05 17:00:00,0.034432
2017-01-05 18:00:00,0.0301821
2017-01-05 19:00:00,0.025146099999999998
2017-01-05 20:00:00,0.0306297
2017-01-05 21:00:00,0.0389489
2017-01-05 22:00:00,0.0407225
2017-01-05 23:00:00,0.0471042
2017-01-06 00:00:00,0.0389579
2017-01-06 01:00:00,0.0353129
2017-01-06 02:00:00,0.0393512
2017-01-06 03:00:00,0.0428545
2017-01-06 04:00:00,0.0414992
2017-01-06 05:00:00,0.0410407
2017-01-06 06:00:00,0.0528137
2017-01-06 07:00:00,0.049885700000000005
2017-01-06 08:00:00,0.0442644
2017-01-06 09:00:00,0.0410161
2017-01-06 10:00:00,0.034749
2017-01-06 11:00:00,0.031368
2017-01-06 12:00:00,0.0299754
2017-01-06 13:00:00,0.026836099999999998
2017-01-06 14:00:00,0.0246183
2017-01-06 15:00:00,0.0266377
