time,cpu
2017-01-01 00:00:00,0.1614003
2017-01-01 01:00:00,0.1609454
2017-01-01 02:00:00,0.16713180000000002
2017-01-01 03:00:00,0.1746199
2017-01-01 04:00:00,0.1775177
2017-01-01 05:00:00,0.17694859999999998
2017-01-01 06:00:00,0.18685169999999998
2017-01-01 07:00:00,0.1820314
2017-01-01 08:00:00,0.176788
2017-01-01 09:00:00,0.1660334
2017-01-01 10:00:00,0.1627729
2017-01-01 11:00:00,0.165979
2017-01-01 12:00:00,0.16734449999999998
2017-01-01 13:00:00,0.18320979999999998
2017-01-01 14:00:00,0.17007930000000002
2017-01-01 15:00:00,0.16882090000000002
2017-01-01 16:00:00,0.16234590000000002
2017-01-01 17:00:00,0.1591924
2017-01-01 18:00:00,0.1652141
2017-01-01 19:00:00,0.1628446
2017-01-01 20:00:00,0.16700769999999998
2017-01-01 21:00:00,0.16777840000000002
2017-01-01 22:00:00,0.1545065
2017-01-01 23:00:00,0.1535151
2017-01-02 00:00:00,0.16672830000000002
2017-01-02 01:00:00,0.1602
2017-01-02 02:00:00,0.1562321
2017-01-02 03:00:00,0.165838
2017-01-02 04:00:00,0.16514859999999998
2017-01-02 05:00:00,0.17681260000000001
2017-01-02 06:00:00,0.18598710000000002
2017-01-02 07:00:00,0.1869686
2017-01-02 08:00:00,0.1859199
2017-01-02 09:00:00,0.17600200000000002
2017-01-02 10:00:00,0.1792283
2017-01-02 11:00:00,0.1756458
2017-01-02 12:00:00,0.186056
2017-01-02 13:00:00,0.1737845
2017-01-02 14:00:00,0.1742511
2017-01-02 15:00:00,0.17653069999999998
2017-01-02 16:00:00,0.171963
2017-01-02 17:00:00,0.1644331
2017-01-02 18:00:00,0.16216139999999998
2017-01-02 19:00:00,0.15659520000000002
2017-01-02 20:00:00,0.1619878
2017-01-02 21:00:00,0.1567298
2017-01-02 22:00:00,0.158504
2017-01-02 23:00:00,0.1557946
2017-01-03 00:00:00,0.1493286
2017-01-03 01:00:00,0.16087479999999998
2017-01-03 02:00:00,0.17385799999999998
2017-01-03 03:00:00,0.19213090000000002
2017-01-03 04:00:00,0.23038219999999998
2017-01-03 05:00:00,0.2485727
2017-01-03 06:00:00,0.2989815
2017-01-03 07:00:00,0.3282331
2017-01-03 08:00:00,0.3232562
2017-01-03 09:00:00,0.2979188
2017-01-03 10:00:00,0.2861759
2017-01-03 11:00:00,0.2851684
2017-01-03 12:00:00,0.2821823
2017-01-03 13:00:00,0.2552542
2017-01-03 14:00:00,0.24279409999999998
2017-01-03 15:00:00,0.21009029999999998
2017-01-03 16:00:00,0.19051749999999998
2017-01-03 17:00:00,0.1787917
2017-01-03 18:00:00,0.1778813
2017-01-03 19:00:00,0.17420480000000002
2017-01-03 20:00:00,0.1719042
2017-01-03 21:00:00,0.1628714
2017-01-03 22:00:00,0.163685
2017-01-03 23:00:00,0.1665731
2017-01-04 00:00:00,0.17400310000000002
2017-01-04 01:00:00,0.1726791
2017-01-04 02:00:00,0.1920439
2017-01-04 03:00:00,0.2079098
2017-01-04 04:00:00,0.23018080000000002
2017-01-04 05:00:00,0.2668172
2017-01-04 06:00:00,0.2931074
2017-01-04 07:00:00,0.3106607
2017-01-04 08:00:00,0.3117065
2017-01-04 09:00:00,0.3014169
2017-01-04 10:00:00,0.2960645
2017-01-04 11:00:00,0.29746880000000003
2017-01-04 12:00:00,0.2866203
2017-01-04 13:00:00,0.2735108
2017-01-04 14:00:00,0.2465028
2017-01-04 15:00:00,0.2219151
2017-01-04 16:00:00,0.2132176
2017-01-04 17:00:00,0.23021640000000002
2017-01-04 18:00:00,0.2265374
2017-01-04 19:00:00,0.2027695
2017-01-04 20:00:00,0.1975075
2017-01-04 21:00:00,0.19118690000000002
2017-01-04 22:00:00,0.2644206
2017-01-04 23:00:00,0.18638649999999998
2017-01-05 00:00:00,0.2013249
2017-01-05 01:00:00,0.1834074
2017-01-05 02:00:00,0.1758905
2017-01-05 03:00:00,0.19164940000000003
2017-01-05 04:00:00,0.22204999999999997
2017-01-05 05:00:00,0.265812
2017-01-05 06:00:00,0.3122703
2017-01-05 07:00:00,0.3083326
2017-01-05 08:00:00,0.2927404
2017-01-05 09:00:00,0.2968328
2017-01-05 10:00:00,0.3109001
2017-01-05 11:00:00,0.2795232
2017-01-05 12:00:00,0.2763659
2017-01-05 13:00:00,0.25672090000000003
2017-01-05 14:00:00,0.29536619999999997
2017-01-05 15:00:00,0.25275780000000003
2017-01-05 16:00:00,0.2073301
2017-01-05 17:00:00,0.1831319
2017-01-05 18:00:00,0.1810639
2017-01-05 19:00:00,0.172158
2017-01-05 20:00:00,0.1659788
2017-01-05 21:00:00,0.16369150000000002
2017-01-05 22:00:00,0.1650975
2017-01-05 23:00:00,0.1502498
2017-01-06 00:00:00,0.1470123
2017-01-06 01:00:00,0.1536119
2017-01-06 02:00:00,0.1571245
2017-01-06 03:00:00,0.1807428
2017-01-06 04:00:00,0.2125775
2017-01-06 05:00:00,0.2556857
2017-01-06 06:00:00,0.2962934
2017-01-06 07:00:00,0.3283501
2017-01-06 08:00:00,0.3427799
2017-01-06 09:00:00,0.3314535
2017-01-06 10:00:00,0.3087788
2017-01-06 11:00:00,0.2837136
2017-01-06 12:00:00,0.2776296
2017-01-06 13:00:00,0.2690104
2017-01-06 14:00:00,0.2477903
2017-01-06 15:00:00,0.2934918
2017-01-06 16:00:00,0.198206
2017-01-06 17:00:00,0.1558276
2017-01-06 18:00:00,0.1586442
2017-01-06 19:00:00,0.1489457
2017-01-06 20:00:00,0.1487157
2017-01-06 21:00:00,0.139294
2017-01-06 22:00:00,0.15059150000000002
2017-01-06 23:00:00,0.13608499999999998
2017-01-07 00:00:00,0.1291659
2017-01-07 01:00:00,0.1372701
2017-01-07 02:00:00,0.1335115
2017-01-07 03:00:00,0.1380574
2017-01-07 04:00:00,0.1411149
2017-01-07 05:00:00,0.1460273
2017-01-07 06:00:00,0.16058219999999998
2017-01-07 07:00:00,0.1554412
2017-01-07 08:00:00,0.15783
2017-01-07 09:00:00,0.2434266
2017-01-07 10:00:00,0.2563863
2017-01-07 11:00:00,0.1902227
2017-01-07 12:00:00,0.1554372
2017-01-07 13:00:00,0.16014019999999998
2017-01-07 14:00:00,0.1652977
2017-01-07 15:00:00,0.15774470000000002
2017-01-07 16:00:00,0.148799
2017-01-07 17:00:00,0.1480852
2017-01-07 18:00:00,0.14136680000000001
2017-01-07 19:00:00,0.1463855
2017-01-07 20:00:00,0.1434359
2017-01-07 21:00:00,0.1423661
2017-01-07 22:00:00,0.136971
2017-01-07 23:00:00,0.1350847
2017-01-08 00:00:00,0.1314237
2017-01-08 01:00:00,0.13204380000000002
2017-01-08 02:00:00,0.1279926
2017-01-08 03:00:00,0.127499
2017-01-08 04:00:00,0.1291116
2017-01-08 05:00:00,0.1342741
2017-01-08 06:00:00,0.1542854
2017-01-08 07:00:00,0.1589402
2017-01-08 08:00:00,0.1500416
2017-01-08 09:00:00,0.1514212
2017-01-08 10:00:00,0.1547275
2017-01-08 11:00:00,0.1515788
2017-01-08 12:00:00,0.1508382
2017-01-08 13:00:00,0.1592864
2017-01-08 14:00:00,0.1671907
2017-01-08 15:00:00,0.1666169
2017-01-08 16:00:00,0.1668175
2017-01-08 17:00:00,0.17654599999999998
2017-01-08 18:00:00,0.17241320000000002
2017-01-08 19:00:00,0.172871
2017-01-08 20:00:00,0.1765795
2017-01-08 21:00:00,0.1768625
2017-01-08 22:00:00,0.16941240000000002
2017-01-08 23:00:00,0.15463749999999998
2017-01-09 00:00:00,0.1539082
2017-01-09 01:00:00,0.1521443
2017-01-09 02:00:00,0.1562932
2017-01-09 03:00:00,0.18628409999999998
2017-01-09 04:00:00,0.2238259
2017-01-09 05:00:00,0.2481262
2017-01-09 06:00:00,0.3060386
2017-01-09 07:00:00,0.3039524
2017-01-09 08:00:00,0.3025933
2017-01-09 09:00:00,0.296875
2017-01-09 10:00:00,0.29103809999999997
2017-01-09 11:00:00,0.2966609
2017-01-09 12:00:00,0.2890166
2017-01-09 13:00:00,0.2875635
2017-01-09 14:00:00,0.2760052
2017-01-09 15:00:00,0.22163170000000001
2017-01-09 16:00:00,0.193745
2017-01-09 17:00:00,0.1827241
2017-01-09 18:00:00,0.1752124
2017-01-09 19:00:00,0.17412489999999997
2017-01-09 20:00:00,0.1658197
2017-01-09 21:00:00,0.1703799
2017-01-09 22:00:00,0.1774826
2017-01-09 23:00:00,0.1667132
2017-01-10 00:00:00,0.1659081
2017-01-10 01:00:00,0.16873950000000001
2017-01-10 02:00:00,0.1801843
2017-01-10 03:00:00,0.2113984
2017-01-10 04:00:00,0.2541297
2017-01-10 05:00:00,0.2853327
2017-01-10 06:00:00,0.3357779
2017-01-10 07:00:00,0.3475806
2017-01-10 08:00:00,0.36466230000000005
2017-01-10 09:00:00,0.35675229999999997
2017-01-10 10:00:00,0.3182737
2017-01-10 11:00:00,0.3021125
2017-01-10 12:00:00,0.290373
2017-01-10 13:00:00,0.27144860000000004
2017-01-10 14:00:00,0.2741608
2017-01-10 15:00:00,0.24918089999999998
2017-01-10 16:00:00,0.21290959999999998
2017-01-10 17:00:00,0.1752178
2017-01-10 18:00:00,0.1704204
2017-01-10 19:00:00,0.1727628
2017-01-10 20:00:00,0.17141470000000003
2017-01-10 21:00:00,0.1547639
2017-01-10 22:00:00,0.153971
2017-01-10 23:00:00,0.1407515
2017-01-11 00:00:00,0.13406790000000002
2017-01-11 01:00:00,0.1427984
2017-01-11 02:00:00,0.1475479
2017-01-11 03:00:00,0.1680667
2017-01-11 04:00:00,0.20349609999999999
2017-01-11 05:00:00,0.23777640000000003
2017-01-11 06:00:00,0.2908271
2017-01-11 07:00:00,0.3066502
2017-01-11 08:00:00,0.31927099999999997
2017-01-11 09:00:00,0.3176202
2017-01-11 10:00:00,0.33660179999999995
2017-01-11 11:00:00,0.3093978
2017-01-11 12:00:00,0.16199480000000002
2017-01-11 13:00:00,0.152555
2017-01-11 14:00:00,0.14873139999999999
2017-01-11 15:00:00,0.1443168
2017-01-11 16:00:00,0.136835
2017-01-11 17:00:00,0.13350289999999998
2017-01-11 18:00:00,0.1243337
2017-01-11 19:00:00,0.1171232
2017-01-11 20:00:00,0.12261939999999999
2017-01-11 21:00:00,0.1175322
2017-01-11 22:00:00,0.1214648
2017-01-11 23:00:00,0.1112889
2017-01-12 00:00:00,0.11310819999999999
2017-01-12 01:00:00,0.10838039999999999
2017-01-12 02:00:00,0.10774879999999999
2017-01-12 03:00:00,0.1088769
2017-01-12 04:00:00,0.109007
2017-01-12 05:00:00,0.23831499999999997
2017-01-12 06:00:00,0.3308136
2017-01-12 07:00:00,0.3156484
2017-01-12 08:00:00,0.2818376
2017-01-12 09:00:00,0.2798597
2017-01-12 10:00:00,0.2668685
2017-01-12 11:00:00,0.2683419
2017-01-12 12:00:00,0.2662029
2017-01-12 13:00:00,0.23751930000000002
2017-01-12 14:00:00,0.21985790000000002
2017-01-12 15:00:00,0.19527809999999998
2017-01-12 16:00:00,0.1805573
2017-01-12 17:00:00,0.16878340000000003
2017-01-12 18:00:00,0.1668736
2017-01-12 19:00:00,0.15146610000000002
2017-01-12 20:00:00,0.1442454
2017-01-12 21:00:00,0.1433804
2017-01-12 22:00:00,0.1412401
2017-01-12 23:00:00,0.1305123
2017-01-13 00:00:00,0.139323
2017-01-13 01:00:00,0.1363395
2017-01-13 02:00:00,0.1366155
